,data,data_dados,confirmados,confirmados_arsnorte,confirmados_arscentro,confirmados_arslvt,confirmados_arsalentejo,confirmados_arsalgarve,confirmados_acores,confirmados_madeira,confirmados_novos,recuperados,obitos,internados,internados_uci,vigilancia,confirmados_0_9_f,confirmados_0_9_m,confirmados_10_19_f,confirmados_10_19_m,confirmados_20_29_f,confirmados_20_29_m,confirmados_30_39_f,confirmados_30_39_m,confirmados_40_49_f,confirmados_40_49_m,confirmados_50_59_f,confirmados_50_59_m,confirmados_60_69_f,confirmados_60_69_m,confirmados_70_79_f,confirmados_70_79_m,confirmados_80_plus_f,confirmados_80_plus_m,confirmados_f,confirmados_m,obitos_arsnorte,obitos_arscentro,obitos_arslvt,obitos_arsalentejo,obitos_arsalgarve,obitos_acores,obitos_madeira,obitos_0_9_f,obitos_0_9_m,obitos_10_19_f,obitos_10_19_m,obitos_20_29_f,obitos_20_29_m,obitos_30_39_f,obitos_30_39_m,obitos_40_49_f,obitos_40_49_m,obitos_50_59_f,obitos_50_59_m,obitos_60_69_f,obitos_60_69_m,obitos_70_79_f,obitos_70_79_m,obitos_80_plus_f,obitos_80_plus_m,obitos_f,obitos_m,ativos,internados_enfermaria,month,day,year,time
219,02-10-2020,2020-02-10 00:00:00,77284,27732,6294,39488,1512,1743,280,235,888,49359,1983,682.0,107.0,45613.0,1529.0,1712.0,2310.0,2076.0,6541.0,5835.0,6697.0,5997.0,6897.0,5682.0,6272.0,4961.0,3971.0,3669.0,2737.0,2453.0,5174.0,2573.0,42224.0,35060.0,888,263,775,23,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,19.0,41.0,56.0,116.0,153.0,240.0,747.0,581.0,990.0,993.0,25942.0,575.0,2,10,2020,00:00:00
220,03-10-2020,2020-03-10 00:00:00,78247,28094,6354,39928,1555,1792,282,242,963,49845,1995,668.0,106.0,46228.0,1560.0,1741.0,2348.0,2113.0,6627.0,5919.0,6784.0,6063.0,6975.0,5745.0,6355.0,5001.0,4016.0,3715.0,2769.0,2487.0,5227.0,2598.0,42760.0,35487.0,891,265,781,24,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,19.0,42.0,56.0,116.0,154.0,243.0,751.0,584.0,995.0,1000.0,26407.0,562.0,3,10,2020,00:00:00
221,04-10-2020,2020-04-10 00:00:00,79151,28584,6423,40244,1566,1807,284,243,904,50207,2005,682.0,105.0,46348.0,1589.0,1777.0,2400.0,2150.0,6690.0,5981.0,6854.0,6117.0,7058.0,5800.0,6427.0,5065.0,4062.0,3751.0,2803.0,2511.0,5295.0,2622.0,43275.0,35876.0,893,265,789,24,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,19.0,43.0,57.0,117.0,155.0,244.0,755.0,585.0,1001.0,1004.0,26939.0,577.0,4,10,2020,00:00:00
222,05-10-2020,2020-05-10 00:00:00,79885,28882,6468,40600,1572,1832,285,246,734,50454,2018,701.0,106.0,46272.0,1605.0,1797.0,2424.0,2174.0,6757.0,6032.0,6904.0,6178.0,7135.0,5854.0,6486.0,5113.0,4100.0,3795.0,2819.0,2541.0,5335.0,2636.0,43662.0,36223.0,896,267,796,25,19,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27413.0,595.0,5,10,2020,00:00:00
223,06-10-2020,2020-06-10 00:00:00,80312,29113,6503,40731,1587,1841,286,251,427,50712,2032,732.0,104.0,46437.0,1610.0,1806.0,2436.0,2186.0,6795.0,6081.0,6943.0,6208.0,7182.0,5885.0,6516.0,5144.0,4118.0,3815.0,2834.0,2554.0,5352.0,2647.0,43883.0,36429.0,899,268,806,25,19,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,13.0,19.0,43.0,60.0,118.0,156.0,246.0,764.0,596.0,1014.0,1018.0,27568.0,628.0,6,10,2020,00:00:00
224,07-10-2020,2020-07-10 00:00:00,81256,29469,6561,41225,1595,1862,287,257,944,51037,2040,764.0,104.0,46023.0,1630.0,1833.0,2463.0,2221.0,6882.0,6162.0,7029.0,6273.0,7264.0,5965.0,6582.0,5198.0,4171.0,3869.0,2871.0,2590.0,5382.0,2671.0,44371.0,36885.0,900,269,811,25,20,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,13.0,19.0,44.0,60.0,118.0,156.0,246.0,767.0,599.0,1017.0,1023.0,28179.0,660.0,7,10,2020,00:00:00
225,08-10-2020,2020-08-10 00:00:00,82534,30111,6662,41707,1604,1892,291,267,1278,51517,2050,801.0,115.0,46182.0,1661.0,1878.0,2519.0,2277.0,6987.0,6276.0,7141.0,6371.0,7379.0,6069.0,6675.0,5281.0,4234.0,3930.0,2899.0,2623.0,5428.0,2706.0,45020.0,37514.0,905,271,814,25,20,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,13.0,19.0,44.0,60.0,118.0,156.0,247.0,770.0,605.0,1020.0,1030.0,28967.0,686.0,8,10,2020,00:00:00
226,09-10-2020,2020-09-10 00:00:00,83928,30800,6758,42266,1615,1923,294,272,1394,52164,2062,811.0,125.0,47721.0,1689.0,1908.0,2581.0,2345.0,7127.0,6411.0,7255.0,6469.0,7528.0,6187.0,6791.0,5361.0,4298.0,3996.0,2931.0,2653.0,5464.0,2733.0,45762.0,38166.0,908,272,822,25,20,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,13.0,19.0,44.0,61.0,118.0,156.0,247.0,779.0,607.0,1030.0,1032.0,29702.0,686.0,9,10,2020,00:00:00
227,10-10-2020,2020-10-10 00:00:00,85574,31720,6913,42812,1623,1931,296,279,1646,52803,2067,831.0,122.0,47602.0,1720.0,1935.0,2677.0,2439.0,7292.0,6562.0,7388.0,6609.0,7674.0,6291.0,6925.0,5458.0,4381.0,4071.0,2987.0,2695.0,5508.0,2777.0,46641.0,38933.0,910,272,824,25,21,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,13.0,19.0,45.0,61.0,118.0,157.0,247.0,781.0,608.0,1033.0,1034.0,30704.0,709.0,10,10,2020,00:00:00
228,11-10-2020,2020-11-10 00:00:00,86664,32345,6995,43141,1630,1974,295,284,1090,53187,2080,843.0,124.0,48413.0,1735.0,1951.0,2725.0,2488.0,7412.0,6666.0,7475.0,6693.0,7772.0,6343.0,7021.0,5515.0,4430.0,4113.0,3027.0,2731.0,5576.0,2805.0,47263.0,39401.0,916,272,830,26,21,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,13.0,20.0,45.0,61.0,118.0,157.0,248.0,786.0,614.0,1039.0,1041.0,31397.0,719.0,11,10,2020,00:00:00
229,12-10-2020,2020-12-10 00:00:00,87913,32947,7082,43646,1645,2001,298,294,1249,53498,2094,877.0,128.0,48844.0,1764.0,1986.0,2784.0,2543.0,7552.0,6802.0,7590.0,6776.0,7877.0,6420.0,7098.0,5583.0,4485.0,4158.0,3065.0,2771.0,5636.0,2837.0,47941.0,39972.0,924,272,836,26,21,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,13.0,20.0,45.0,61.0,118.0,158.0,252.0,792.0,617.0,1046.0,1048.0,32321.0,749.0,12,10,2020,00:00:00
230,13-10-2020,2020-10-13 00:00:00,89121,33660,7176,43986,1677,2025,300,297,1208,54047,2110,916.0,132.0,50291.0,1790.0,2013.0,2818.0,2590.0,7664.0,6908.0,7685.0,6872.0,7977.0,6522.0,7197.0,5665.0,4550.0,4214.0,3106.0,2813.0,5678.0,2874.0,48555.0,40566.0,929,273,846,26,21,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,13.0,20.0,45.0,61.0,119.0,159.0,255.0,798.0,622.0,1053.0,1057.0,32964.0,784.0,10,13,2020,00:00:00
231,14-10-2020,2020-10-14 00:00:00,91193,34661,7348,44788,1724,2067,305,300,2072,54493,2117,957.0,135.0,50544.0,1839.0,2058.0,2913.0,2695.0,7863.0,7093.0,7860.0,7013.0,8165.0,6680.0,7365.0,5792.0,4649.0,4309.0,3165.0,2872.0,5752.0,2927.0,49660.0,41533.0,932,273,850,26,21,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,13.0,20.0,45.0,61.0,120.0,159.0,256.0,801.0,624.0,1056.0,1061.0,34583.0,822.0,10,14,2020,00:00:00
232,15-10-2020,2020-10-15 00:00:00,93294,35807,7511,45521,1764,2080,306,305,2101,55081,2128,993.0,139.0,51601.0,1882.0,2098.0,3013.0,2785.0,8088.0,7317.0,8030.0,7185.0,8362.0,6849.0,7509.0,5930.0,4740.0,4389.0,3220.0,2918.0,5831.0,2968.0,50762.0,42532.0,934,275,857,26,21,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,14.0,21.0,45.0,61.0,120.0,159.0,257.0,806.0,627.0,1062.0,1066.0,36085.0,854.0,10,15,2020,00:00:00
233,16-10-2020,2020-10-16 00:00:00,95902,37157,7834,46246,1914,2124,310,317,2608,56066,2149,1015.0,144.0,51784.0,1929.0,2145.0,3123.0,2873.0,8341.0,7537.0,8259.0,7374.0,8603.0,7033.0,7712.0,6090.0,4864.0,4504.0,3301.0,2988.0,6042.0,3020.0,52253.0,43649.0,944,277,866,26,21,15,0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,11.0,14.0,21.0,45.0,61.0,123.0,160.0,260.0,810.0,636.0,1068.0,1081.0,37687.0,871.0,10,16,2020,00:00:00
